osm_id,name,ref,type,oneway,maxspeed,geometry1
26836547,,A4,motorway,1,0,"LINESTRING (11.8703891 45.4442946, 11.8688125 45.4445725, 11.8648619 45.4453259, 11.8644775 45.4453988, 11.8628734 45.4457024)"
27031119,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8446993 45.3390848, 11.8434226 45.3388863, 11.8429076 45.3386825, 11.8423819 45.3383338)"
27759500,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7746464 45.2407993, 11.7746464 45.2416757, 11.7747044 45.2490806, 11.7747366 45.2510225, 11.774876 45.2521651, 11.7752901 45.2536707, 11.7756474 45.2545518, 11.7766731 45.2566149, 11.7811739 45.2651899, 11.783431 45.2695656, 11.7843465 45.2712288, 11.7856082 45.2730789, 11.7868387 45.2745562, 11.7919714 45.2800881)"
27810293,,A4,motorway,1,0,"LINESTRING (13.807127 45.694369, 13.8088543 45.6909451, 13.8094278 45.6896665, 13.809964 45.6887382, 13.810836 45.6873986, 13.8112158 45.686868, 13.8116086 45.6863283, 13.8120538 45.6858069, 13.8124729 45.6852946, 13.8129705 45.6847732, 13.8138086 45.6837705, 13.8146669 45.6826732, 13.8152227 45.6819921, 13.8162633 45.6803705, 13.8165976 45.6797507, 13.8169381 45.6791195, 13.8175274 45.6779127, 13.820016 45.6735694, 13.8203837 45.6730315, 13.8211472 45.6720639, 13.8220844 45.6710099, 13.8234419 45.6694441, 13.8243899 45.6682697, 13.8256827 45.6666962, 13.8271801 45.6648968, 13.8294193 45.6622145, 13.8347277 45.6559671, 13.8351116 45.6555661)"
27893358,,A4,motorway,1,0,"LINESTRING (9.1605913 45.5351974, 9.1350841 45.5228584, 9.1304682 45.5206473)"
27893361,,A4,motorway,1,0,"LINESTRING (9.1135932 45.5152167, 9.1197919 45.5155237, 9.1215257 45.5157703, 9.1223003 45.5160099, 9.1230621 45.5163246, 9.1237976 45.5167807, 9.1255642 45.5178634, 9.1259448 45.5180927, 9.1267332 45.5185596, 9.1277426 45.519144, 9.1305622 45.5205251, 9.1351319 45.5227486, 9.1606502 45.5350916)"
27915276,,A4,motorway,1,0,"LINESTRING (11.8621619 45.445837, 11.8496961 45.447873, 11.8312849 45.4507513, 11.8301741 45.4509045, 11.8280838 45.451198)"
27915278,,A4,motorway,1,0,"LINESTRING (11.8628734 45.4457024, 11.8621619 45.445837)"
28252925,,A4,motorway,1,0,"LINESTRING (9.1606502 45.5350916, 9.1610307 45.5352688)"
28252926,,A4,motorway,1,0,"LINESTRING (9.1610307 45.5352688, 9.1622799 45.5358707)"
28252927,,A4,motorway,1,0,"LINESTRING (9.1609891 45.5353833, 9.1605913 45.5351974)"
28386797,,A4,motorway,1,0,"LINESTRING (13.4511205 45.853451, 13.4506331 45.8535227, 13.4362037 45.8556446, 13.4333425 45.8563642, 13.43173 45.8569477, 13.4296777 45.8578033, 13.424375 45.860014, 13.4237051 45.8602933, 13.4181533 45.8626282)"
28386798,,A4,motorway,1,0,"LINESTRING (13.4548112 45.8528711, 13.4511205 45.853451)"
28388533,,A4,motorway,1,0,"LINESTRING (13.4181533 45.8626282, 13.4117603 45.8653075)"
28388534,,A4,motorway,1,0,"LINESTRING (13.4117603 45.8653075, 13.4021624 45.8692059, 13.399579 45.8700967, 13.3691161 45.8776476, 13.3349672 45.8861542, 13.3157434 45.8909344, 13.3102982 45.892149)"
28388535,,A4,motorway,1,0,"LINESTRING (13.4180292 45.8623269, 13.4235957 45.8600916, 13.4269009 45.8587247, 13.4316066 45.8567786, 13.4332704 45.8561799, 13.4361465 45.8554398, 13.4510175 45.8532896)"
28388540,,A4,motorway,1,0,"LINESTRING (13.4116175 45.8650308, 13.4180292 45.8623269)"
28471913,,A4,motorway,1,0,"LINESTRING (11.8282501 45.4509264, 11.8301397 45.4506637)"
28471914,,A4,motorway,1,0,"LINESTRING (11.8280838 45.451198, 11.8275951 45.4512662)"
28471926,,A4,motorway,1,0,"LINESTRING (11.8276736 45.4510058, 11.8282501 45.4509264)"
28471994,,A4,motorway,1,0,"LINESTRING (11.8311935 45.450521, 11.8621788 45.4456497)"
28471998,,A4,motorway,1,0,"LINESTRING (11.8302099 45.4509095, 11.8280838 45.451198)"
28472009,,A4,motorway,1,0,"LINESTRING (11.8301397 45.4506637, 11.8311935 45.450521)"
28472012,,A4,motorway,1,0,"LINESTRING (11.8312849 45.4507513, 11.8302099 45.4509095)"
28535845,,A4,motorway,1,0,"LINESTRING (13.8392698 45.6337974, 13.8410253 45.6344085, 13.8427279 45.6351782, 13.8438487 45.6362324, 13.8445117 45.6371461, 13.8449045 45.6380688, 13.844957 45.6389104, 13.8450761 45.6405413, 13.8450504 45.6413034, 13.8448054 45.6420506, 13.8351116 45.6555661)"
28535847,,A4,motorway,1,0,"LINESTRING (13.8347339 45.6554461, 13.8441152 45.64176, 13.8443637 45.6410633, 13.8443895 45.6403492, 13.8442869 45.6388495, 13.8441491 45.6379128, 13.8437719 45.6371392, 13.8431878 45.6362684, 13.8420124 45.6352787, 13.8402099 45.6343485, 13.8390134 45.6339251)"
28548623,,A4,motorway,1,0,"LINESTRING (11.533385 45.5168151, 11.545447 45.5159717, 11.5560521 45.5156531, 11.5608951 45.5156133, 11.5642428 45.5157608, 11.5742785 45.5166228, 11.5779766 45.5169028, 11.5807535 45.5170431, 11.5831072 45.5167566, 11.5850027 45.5163263, 11.5978139 45.51259, 11.6067788 45.5099729, 11.6123569 45.5083444, 11.6243374 45.5048465, 11.6258014 45.5044308, 11.6371832 45.5010973, 11.6606904 45.4928446, 11.6793251 45.4877081, 11.6916656 45.4831501, 11.704619 45.4789392, 11.7052155 45.4787419, 11.7083359 45.4777304, 11.7355167 45.4689214, 11.7383557 45.4683568, 11.751623 45.4662298, 11.7628604 45.4644439, 11.7655384 45.4638347, 11.7903157 45.4563186, 11.7930493 45.4556793, 11.8099403 45.4534485, 11.8276736 45.4510058)"
28548624,,A4,motorway,1,0,"LINESTRING (11.5249164 45.5179391, 11.533385 45.5168151)"
28736391,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7720758 45.1229309, 11.7716252 45.1220834, 11.7709922 45.1213109, 11.7699944 45.1201414)"
28888644,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7563581 45.1050138, 11.7557358 45.1041448, 11.7550813 45.1031201, 11.753354 45.1000893)"
28910742,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7486226 45.091651, 11.7506396 45.095272, 11.7535042 45.1000517)"
28910743,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7484402 45.0916618, 11.7472922 45.0897037, 11.7461764 45.0878906, 11.7450392 45.0862866, 11.7426573 45.0831913, 11.7415012 45.0818114, 11.7408227 45.0809276, 11.7382693 45.0775855, 11.7348789 45.0732779, 11.7319607 45.069614, 11.7184209 45.052185)"
28910744,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7535042 45.1000517, 11.7552757 45.1031074, 11.7559718 45.1042038, 11.7565512 45.1050138)"
28910745,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.753354 45.1000893, 11.7523026 45.0983995, 11.7504894 45.0953096, 11.7484402 45.0916618)"
28910817,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7684841 45.1183243, 11.7696974 45.1196571)"
28910818,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7684817 45.1184999, 11.7673229 45.11725, 11.7661642 45.115925, 11.7646837 45.1142781)"
28910846,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7184209 45.052185, 11.7173266 45.0507795)"
28910847,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7173266 45.0507795, 11.7110609 45.0428724, 11.7090546 45.0403243, 11.7041086 45.0339782, 11.7005789 45.029515, 11.698197 45.0269353, 11.6963624 45.0249847, 11.6951501 45.0236758, 11.6935837 45.0220316, 11.6914164 45.0197678, 11.6890668 45.0172305, 11.685934 45.0138884, 11.6825008 45.009672, 11.6815352 45.0084382, 11.6785847 45.0048816, 11.6753017 45.000751, 11.6704201 44.9946945, 11.6665041 44.9898558, 11.6561186 44.9771261, 11.6538762 44.9743366, 11.6514515 44.9713379, 11.6480183 44.9671161, 11.6462802 44.9647021, 11.6440272 44.9611347, 11.6362273 44.9492418, 11.6352295 44.9481421, 11.6342317 44.9472248, 11.6331267 44.9464416, 11.6315924 44.9455189, 11.6255736 44.9422466, 11.6164862 44.9372523, 11.6112398 44.9342966, 11.5954518 44.9256567, 11.5932583 44.9244207, 11.5895461 44.9223822, 11.5837479 44.9191665)"
28910990,,Autostrada Bolog,motorway,0,0,"LINESTRING (11.5742798 44.9118156, 11.5830713 44.918442, 11.5838595 44.9190296)"
28911002,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.5741634 44.9118766, 11.5724766 44.9104839, 11.5716612 44.9095988, 11.5709852 44.9086117, 11.5704273 44.9074155, 11.5701806 44.906525, 11.5701055 44.9059134, 11.5700196 44.9040466, 11.5700304 44.8934411, 11.5699714 44.881854, 11.5699445 44.8679441, 11.5699124 44.86391, 11.5698354 44.8598163, 11.5695861 44.8579247, 11.5551379 44.8167574, 11.5546479 44.8139964, 11.5527569 44.7940331, 11.552478 44.7909861, 11.5520996 44.7870381, 11.5514054 44.7843586, 11.548047 44.7791254, 11.5262889 44.7457373, 11.5249049 44.7438812, 11.5188002 44.7363334)"
28911011,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.5838595 44.9190296, 11.5896531 44.9223073, 11.5916701 44.9233963, 11.5955291 44.9254952, 11.6114219 44.9342431, 11.6166254 44.9371828, 11.6257342 44.9421664, 11.6317423 44.9454547, 11.6332444 44.946356, 11.6344031 44.9471714, 11.6354009 44.9480834, 11.6363987 44.9492045, 11.6441895 44.9610903, 11.646473 44.9646862, 11.6482064 44.9670984, 11.6516101 44.9712794, 11.6540582 44.9743006, 11.6563164 44.9771005, 11.6666325 44.9898185, 11.6705748 44.9946672, 11.675491 45.0007478, 11.6787346 45.0048174, 11.6816975 45.0084115, 11.6826829 45.0096454, 11.6860732 45.0138135, 11.6892259 45.0171968, 11.6915855 45.0196993, 11.6915855 45.0196993, 11.6937875 45.0220209, 11.6957294 45.0241291, 11.6964063 45.0248321, 11.6968023 45.0252556, 11.6984009 45.0269293, 11.7007612 45.0294828, 11.7042803 45.0338977, 11.7089259 45.0399273, 11.7109966 45.0424861, 11.7174721 45.0507622)"
28911012,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.5837479 44.9191665, 11.5826421 44.9183723, 11.5741634 44.9118766)"
29158194,,A4,motorway,1,0,"LINESTRING (11.8275951 45.4512662, 11.793065 45.455863, 11.790533 45.456447, 11.7656029 45.4640506, 11.7627668 45.4646345, 11.7381371 45.4686254, 11.7357682 45.4690889, 11.692046 45.4832324)"
29340790,,A4,motorway,1,0,"LINESTRING (9.2020304 45.5480282, 9.2029389 45.548197, 9.205127 45.5482678, 9.2106789 45.5484706, 9.2168202 45.5486118)"
29340792,,A4,motorway,1,0,"LINESTRING (9.2019405 45.5482805, 9.2007819 45.5481204, 9.1984507 45.5476016, 9.1959384 45.546962, 9.1823783 45.5434393, 9.1777597 45.5421202, 9.1768239 45.5418466, 9.1759478 45.5416028, 9.1740522 45.5410605, 9.1711096 45.5400406)"
29340876,,A4,motorway,1,0,"LINESTRING (9.2168202 45.5486118, 9.2178005 45.5486461, 9.2201773 45.5488062, 9.2218175 45.5490616, 9.2252066 45.5495671, 9.2305376 45.5504651, 9.2343175 45.55095, 9.2374997 45.5513625, 9.2400767 45.551749, 9.2458671 45.5526283, 9.2478365 45.552864, 9.256742 45.5542356, 9.2651526 45.5555027, 9.2686459 45.5560109)"
29340877,,A4,motorway,1,0,"LINESTRING (9.2168065 45.5487659, 9.2106394 45.5486151, 9.2050354 45.5484324, 9.202922 45.5484326, 9.2019405 45.5482805)"
30070018,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9523402 45.3774546, 11.9530334 45.3791328)"
30070023,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9530334 45.3791328, 11.9549633 45.383804, 11.9552097 45.3844005, 11.9557137 45.3856205, 11.9557564 45.3857238, 11.9565157 45.3875615, 11.9568949 45.3884792, 11.9573931 45.3896849, 11.9579934 45.3911377, 11.9606745 45.3976258)"
30070089,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9568085 45.4178834, 11.9564152 45.4188458, 11.9561859 45.4197829)"
30070094,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9606745 45.3976258, 11.963477 45.4044071, 11.9636352 45.4061611, 11.9633574 45.4078158, 11.9624523 45.4102846, 11.9610838 45.4129439, 11.9605918 45.4136229, 11.9576069 45.4166489, 11.9568085 45.4178834)"
30070861,,A4,motorway,1,0,"LINESTRING (11.9454415 45.4195815, 11.9488929 45.420296)"
30070870,,A4,motorway,1,0,"LINESTRING (11.9487294 45.4205258, 11.9452899 45.4198215)"
30070871,,A4,motorway,1,0,"LINESTRING (11.9488929 45.420296, 11.9502038 45.4205673, 11.9515319 45.4208547, 11.9572348 45.4220888, 11.9583563 45.4222944)"
30070872,,A4,motorway,1,0,"LINESTRING (11.9452899 45.4198215, 11.9442787 45.4196144, 11.9421748 45.4192998, 11.9403889 45.4192493, 11.939565 45.4193276, 11.9388697 45.4194481, 11.9382603 45.4195927, 11.9374106 45.4198096, 11.9364922 45.4201469, 11.9353163 45.4206831, 11.9340547 45.4214241, 11.9304922 45.4233556)"
30284221,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9560797 45.4198008, 11.9563286 45.4188128, 11.9566977 45.4178548)"
30284567,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9605686 45.3976443, 11.9573071 45.3897184, 11.9564402 45.3876388, 11.9563386 45.3873914, 11.955393 45.3850889, 11.9549322 45.3839852, 11.9545347 45.3830333, 11.9529554 45.3791991)"
30284570,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9566977 45.4178548, 11.9574701 45.4166318, 11.9591095 45.4149629, 11.9604742 45.4135892, 11.960972 45.4129204, 11.9623282 45.4102752, 11.963238 45.4077987, 11.9635126 45.4062079, 11.9633753 45.4044302, 11.9612982 45.3994102, 11.9605686 45.3976443)"
30284785,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8423819 45.3383338, 11.841882 45.3378512, 11.8413412 45.3368607, 11.8409442 45.3358393, 11.8406545 45.3352063, 11.8401074 45.3343695)"
30284849,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8402683 45.3343319, 11.8413232 45.335715, 11.8431007 45.3376579, 11.8442594 45.3383713, 11.8454289 45.3387683, 11.846609 45.3389131, 11.84839 45.3390419, 11.858282 45.3391867, 11.8636034 45.3394442)"
30336745,,A4,motorway,1,0,"LINESTRING (9.0712227 45.5131858, 9.0714025 45.5131932)"
30336746,,A4,motorway,1,0,"LINESTRING (9.0714025 45.5131932, 9.0726365 45.5132924, 9.0776834 45.5135991, 9.0824384 45.5138397, 9.0909777 45.5142296, 9.0945577 45.514393, 9.1135932 45.5152167)"
30336747,,A4,motorway,1,0,"LINESTRING (9.0713695 45.5133124, 9.0711933 45.5133014)"
30336748,,A4,motorway,1,0,"LINESTRING (9.0711933 45.5133014, 9.0675983 45.5129976, 9.0646285 45.512715, 9.0637516 45.5126144, 9.0631007 45.5125345, 9.0621394 45.5126127, 9.061119 45.5126591)"
30390804,,A4,motorway,1,0,"LINESTRING (9.6658606 45.6692242, 9.6648172 45.6686442)"
30390823,,A4,motorway,1,0,"LINESTRING (9.6622624 45.6670881, 9.66462 45.6683728)"
30612739,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.5154742 44.7319078, 11.5189933 44.7362959)"
30612740,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.5189933 44.7362959, 11.5250873 44.7438222, 11.5264498 44.745689, 11.5482565 44.7791215, 11.5516197 44.7843182, 11.5523278 44.7870272, 11.5527999 44.7923701, 11.5531062 44.7963599, 11.5548502 44.8140001, 11.5553833 44.8167311, 11.5697788 44.8580197, 11.5700088 44.859817, 11.5700196 44.8613244, 11.5700733 44.8643499, 11.5701161 44.8692691, 11.5701274 44.8818538, 11.5702342 44.8934948, 11.5702557 44.9041485, 11.5703308 44.9060207, 11.5704059 44.9065411, 11.5706281 44.9074134, 11.5711641 44.9085846, 11.5718006 44.9095129, 11.5726566 44.9104385, 11.5742798 44.9118156)"
30612742,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.5188002 44.7363334, 11.5152168 44.7319722)"
30612743,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.5152168 44.7319722, 11.5087965 44.7239696, 11.4860083 44.6956628, 11.4805304 44.6888583, 11.479763 44.6879005, 11.4771616 44.6846955, 11.4750051 44.6819704, 11.4721083 44.678446, 11.4689004 44.6744388, 11.4637827 44.6691173, 11.4586329 44.6637475, 11.4531075 44.6581846, 11.4480757 44.6530079, 11.4389964 44.6437268, 11.4339289 44.6380471)"
30635182,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7631998 45.1124474, 11.7648649 45.114231)"
30635183,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7646837 45.1142781, 11.7630549 45.1125102)"
30635185,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7630549 45.1125102, 11.7571091 45.1058989, 11.7563581 45.1050138)"
30635189,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7648649 45.114231, 11.7662179 45.1158124, 11.7676233 45.1173412, 11.7684841 45.1183243)"
30635399,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7696974 45.1196571, 11.7701124 45.1200985)"
30635400,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7701124 45.1200985, 11.7711639 45.1212841, 11.7717969 45.1220565, 11.7722689 45.1229202)"
30635401,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7699944 45.1201414, 11.7695776 45.1196965)"
30635403,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.7695776 45.1196965, 11.7684817 45.1184999)"
30785865,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9522345 45.3774748, 11.9483463 45.3680446, 11.9456255 45.3614473, 11.9436342 45.3586611, 11.9409735 45.3565984, 11.9362528 45.3536129)"
30785866,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9529554 45.3791991, 11.9522345 45.3774748)"
30914659,,A4,motorway,1,130,"LINESTRING (12.3461526 45.5748796, 12.345155 45.5745151, 12.3435407 45.5740617, 12.3419271 45.5736892, 12.3411117 45.573551, 12.3399186 45.5734008, 12.338511 45.5733107, 12.3368545 45.5732987, 12.3352151 45.5733828, 12.3332839 45.5736352, 12.3299623 45.5743862, 12.3212934 45.5764949, 12.3079724 45.579721, 12.3060756 45.5803578, 12.3041186 45.5810907, 12.3022475 45.5819617, 12.2951044 45.585797)"
30914859,,A4,motorway,1,0,"LINESTRING (12.0815519 45.4475625, 12.0836883 45.4482029, 12.0861516 45.4492807, 12.0882115 45.4503766, 12.0901856 45.4517193, 12.0915504 45.4527911, 12.092649 45.4539531, 12.0953216 45.457549)"
30915636,,A4,motorway,1,0,"LINESTRING (12.0815185 45.4478977, 12.0797156 45.4475207, 12.0064364 45.4324853)"
30915637,,A4,motorway,1,130,"LINESTRING (12.0967927 45.460001, 12.0950641 45.4576564)"
30915639,,A4,motorway,1,0,"LINESTRING (12.096996 45.4598435, 12.1029659 45.4679997)"
30915640,,A4,motorway,1,130,"LINESTRING (12.0950641 45.4576564, 12.0922627 45.4540254, 12.091207 45.4528693, 12.0899509 45.4518882, 12.0880223 45.4505635, 12.08595 45.4494394, 12.0831791 45.4483552, 12.0815185 45.4478977)"
30915641,,A4,motorway,1,0,"LINESTRING (12.0953216 45.457549, 12.096996 45.4598435)"
30916047,,A4,motorway,1,0,"LINESTRING (12.1045794 45.4695776, 12.107266 45.4712063, 12.1089997 45.4720489, 12.1115747 45.4728314, 12.1234622 45.4756482, 12.125711 45.4764306, 12.1277537 45.4774537, 12.1289811 45.4781819, 12.130672 45.479536, 12.1322598 45.4812211, 12.1351781 45.4857223, 12.1383367 45.4909934, 12.139178 45.4939808)"
30916051,,A4,motorway,1,130,"LINESTRING (12.1043906 45.4696293, 12.10276 45.4680521)"
30916052,,A4,motorway,1,130,"LINESTRING (12.10276 45.4680521, 12.0967927 45.460001)"
30916054,,A4,motorway,1,0,"LINESTRING (12.1029659 45.4679997, 12.1045794 45.4695776)"
30916524,,A4,motorway,1,130,"LINESTRING (12.1389119 45.4940582, 12.137856 45.4909813, 12.1349893 45.485963, 12.1319165 45.4812511, 12.1304746 45.4796684, 12.1288095 45.4783865, 12.1273675 45.4774838, 12.1254106 45.476581, 12.1233163 45.4758588, 12.1203723 45.4751366, 12.1114459 45.4730481, 12.108871 45.4722175, 12.1069827 45.4713628, 12.1059957 45.4707609, 12.1043906 45.4696293)"
30916526,,A4,motorway,1,0,"LINESTRING (12.139178 45.4939808, 12.139298 45.4967932)"
30916527,,A4,motorway,1,0,"LINESTRING (12.139298 45.4967932, 12.1390405 45.5010167, 12.1391091 45.50228, 12.1398559 45.5056306, 12.139873 45.5071344, 12.1396584 45.5105673, 12.139667 45.5128135, 12.1404137 45.516934, 12.1404825 45.5185828, 12.1403881 45.5198457, 12.1399934 45.5220673, 12.1398056 45.523942, 12.1399 45.5259178, 12.1407583 45.5284432, 12.141445 45.5301268, 12.1417024 45.5322914, 12.1412733 45.5366202, 12.1412733 45.5382434, 12.1416166 45.5401672, 12.1422174 45.5420308, 12.1435049 45.5443752, 12.1465639 45.5494802)"
30916528,,A4,motorway,1,130,"LINESTRING (12.1389976 45.4967622, 12.1389119 45.4940582)"
30917544,,A4,motorway,1,130,"LINESTRING (12.1463124 45.5495795, 12.1419158 45.542174, 12.141418 45.5403586, 12.1409974 45.5382665, 12.1410317 45.5361202, 12.141418 45.5322844, 12.1411862 45.530228, 12.1395984 45.526037, 12.1394696 45.5239624, 12.1397272 45.5219788, 12.1400876 45.5197779, 12.1402164 45.5184479, 12.1401992 45.5169504, 12.1395125 45.5129603, 12.1394525 45.5117118, 12.1394525 45.5103284, 12.1395555 45.5086081, 12.1395984 45.5070322, 12.1395125 45.5055765, 12.1392293 45.5041568, 12.1388259 45.502304, 12.1386971 45.5009866, 12.1387401 45.4996631, 12.1388688 45.4978583, 12.1389976 45.4967622)"
30917545,,A4,motorway,1,0,"LINESTRING (12.1465639 45.5494802, 12.1474888 45.550999)"
30917620,,A4,motorway,1,130,"LINESTRING (12.1472598 45.5510947, 12.1463124 45.5495795)"
30917621,,A4,motorway,1,0,"LINESTRING (12.1474888 45.550999, 12.1493414 45.5542327, 12.149513 45.5552544, 12.1501997 45.5608435, 12.150543 45.5625261, 12.1513155 45.564449, 12.1534923 45.5675191)"
30917788,,A4,motorway,1,0,"LINESTRING (12.1543196 45.5685351, 12.157152 45.5707582, 12.1598986 45.5725006, 12.1635893 45.5744232, 12.1689108 45.576586, 12.1881368 45.5836748, 12.2000673 45.5879996, 12.2040155 45.5890207, 12.2079637 45.5895013, 12.2116221 45.5895566, 12.216461 45.5891409, 12.2242716 45.5880597, 12.2294214 45.5873389)"
30917791,,A4,motorway,1,130,"LINESTRING (12.1540866 45.5686362, 12.1532067 45.5675653)"
30918036,,A4,motorway,1,130,"LINESTRING (12.1532067 45.5675653, 12.1510739 45.5645502, 12.150353 45.5626753, 12.1499581 45.5609927, 12.1492715 45.5555058, 12.1490827 45.5543639, 12.1472598 45.5510947)"
30918037,,A4,motorway,1,0,"LINESTRING (12.1534923 45.5675191, 12.1543196 45.5685351)"
30918261,,A4,motorway,1,0,"LINESTRING (12.2294214 45.5873389, 12.232683 45.5871587, 12.235324 45.5870586)"
30918262,,A4,motorway,1,130,"LINESTRING (12.2294202 45.5874941, 12.2165284 45.5893261, 12.2116961 45.5897657, 12.2078767 45.5896384, 12.20398 45.5891759, 12.1999888 45.5881788, 12.1880584 45.5838119, 12.168798 45.5766872, 12.1635194 45.5745784, 12.1598115 45.5727039, 12.1569963 45.5709014, 12.1540866 45.5686362)"
30918265,,A4,motorway,1,0,"LINESTRING (12.235324 45.5870586, 12.2370603 45.5869785, 12.2391203 45.5870986, 12.2417354 45.5875274, 12.2443483 45.5881205, 12.2482107 45.5893819, 12.2532823 45.591123, 12.2565439 45.5920239, 12.2593763 45.5925644, 12.2627237 45.5928047, 12.2662729 45.5927425)"
30918267,,A4,motorway,1,130,"LINESTRING (12.2353294 45.5872259, 12.2294202 45.5874941)"
30918458,,A4,motorway,1,130,"LINESTRING (12.2943023 45.5862227, 12.2911839 45.5876923, 12.2875619 45.5888275)"
30918459,,A4,motorway,1,0,"LINESTRING (12.2942787 45.586044, 12.2950454 45.5856519)"
30918460,,A4,motorway,1,130,"LINESTRING (12.2951044 45.585797, 12.2943023 45.5862227)"
30918461,,A4,motorway,1,0,"LINESTRING (12.2950454 45.5856519, 12.30212 45.5818726, 12.3040083 45.5809715, 12.3058966 45.5802507, 12.3078277 45.5796079, 12.3314741 45.5738825, 12.3332765 45.5734739, 12.3347357 45.5732817, 12.3367956 45.5731315, 12.3385122 45.5731255, 12.3400844 45.5731965, 12.3413017 45.5733718, 12.34296 45.5736672, 12.3458159 45.5744978)"
30920645,,A4,motorway,1,0,"LINESTRING (11.9253167 45.4258876, 11.9304175 45.4231554)"
30920648,,A4,motorway,1,0,"LINESTRING (11.9304175 45.4231554, 11.933891 45.4212685, 11.9365224 45.4199606, 11.9381776 45.4194543, 11.940307 45.4190886, 11.9422144 45.4190783, 11.9443404 45.4193536, 11.9454415 45.4195815)"
30920655,,A4,motorway,1,0,"LINESTRING (11.9254834 45.4260313, 11.9191131 45.4294342, 11.9028083 45.4359383, 11.8957075 45.438378)"
30920656,,A4,motorway,1,0,"LINESTRING (11.9304922 45.4233556, 11.9254834 45.4260313)"
30974571,,A4,motorway,1,0,"LINESTRING (12.2662729 45.5927425, 12.2691619 45.592434)"
30974572,,A4,motorway,1,130,"LINESTRING (12.2662974 45.5929349, 12.2627225 45.5929658, 12.2593408 45.5927016, 12.2564225 45.592179, 12.2532296 45.5913202, 12.2469897 45.5891579, 12.2443118 45.5882629, 12.2417303 45.5877142, 12.2391362 45.5872598, 12.2371106 45.5871337, 12.2353294 45.5872259)"
30974573,,A4,motorway,1,130,"LINESTRING (12.269216 45.5926274, 12.2662974 45.5929349)"
30974574,,A4,motorway,1,0,"LINESTRING (12.2691619 45.592434, 12.2738356 45.5914693, 12.287443 45.5886604)"
30976887,,A4,motorway,1,0,"LINESTRING (12.0068433 45.4322205, 12.0815519 45.4475625)"
30976889,,A4,motorway,1,0,"LINESTRING (12.0064364 45.4324853, 12.0050716 45.4322051)"
30976890,,A4,motorway,1,0,"LINESTRING (12.0050716 45.4322051, 11.9632367 45.423604)"
30976891,,A4,motorway,1,0,"LINESTRING (12.0054812 45.4319407, 12.0068433 45.4322205)"
31129194,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8636034 45.3394442, 11.869771 45.3403331)"
31129195,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.869771 45.3403331, 11.8933822 45.343831, 11.9069843 45.3460065, 11.9190684 45.349093, 11.9321017 45.3524611)"
31129196,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8636057 45.3395274, 11.8582713 45.3392779, 11.8484115 45.3391331, 11.8460297 45.339117, 11.8446993 45.3390848)"
31129197,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.8697329 45.3404064, 11.8636057 45.3395274)"
31129206,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9320582 45.3525243, 11.9189493 45.3491312, 11.9069674 45.3460729, 11.8933718 45.3439012, 11.8697329 45.3404064)"
31129207,,Autostrada Bolog,motorway,1,0,"LINESTRING (11.9362528 45.3536129, 11.9320582 45.3525243)"
